,SupplierTransactionID,SupplierID,TransactionTypeID,PurchaseOrderID,PaymentMethodID,SupplierInvoiceNumber,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
2119,289973,4,5,1802.0,4,5897.0,2015-12-23,1394808.0,209221.2,1604029.2,0.0,2015-12-28,True,13,2015-12-28 09:00:00
2120,289977,7,5,1803.0,4,6652.0,2015-12-23,617145.8,92571.87,709717.67,0.0,2015-12-28,True,13,2015-12-28 09:00:00
2121,290382,4,5,1804.0,4,4260.0,2015-12-24,1396668.0,209500.2,1606168.2,0.0,2015-12-28,True,13,2015-12-28 09:00:00
2122,290386,7,5,1805.0,4,714.0,2015-12-24,619284.0,92892.6,712176.6,0.0,2015-12-28,True,13,2015-12-28 09:00:00
2123,290625,4,5,1806.0,4,2170.0,2015-12-25,1396644.0,209496.6,1606140.6,0.0,2015-12-28,True,13,2015-12-28 09:00:00
2124,290629,7,5,1807.0,4,5453.0,2015-12-25,619437.2,92915.58,712352.78,0.0,2015-12-28,True,13,2015-12-28 09:00:00
2125,291092,4,5,1808.0,4,5314.0,2015-12-28,1400640.0,210096.0,1610736.0,0.0,2015-12-28,True,13,2015-12-28 09:00:00
2126,291096,7,5,1809.0,4,2738.0,2015-12-28,620502.9,93075.44,713578.34,0.0,2015-12-28,True,13,2015-12-28 09:00:00
2127,291098,4,5,1810.0,4,4574.0,2015-12-28,504.0,75.6,579.6,0.0,2015-12-28,True,13,2015-12-28 09:00:00
2128,291101,7,5,1811.0,4,3045.0,2015-12-28,1890.0,283.5,2173.5,0.0,2015-12-28,True,13,2015-12-28 09:00:00
2129,291102,4,7,,4,,2015-12-28,0.0,0.0,-8028757.2,0.0,2015-12-28,True,13,2015-12-28 09:00:00
2130,291103,7,7,,4,,2015-12-28,0.0,0.0,-3559876.3,0.0,2015-12-28,True,13,2015-12-28 09:00:00
2131,291430,4,5,1812.0,4,5012.0,2015-12-29,1399800.0,209970.0,1609770.0,0.0,2016-01-04,True,8,2016-01-04 09:00:00
2132,291434,7,5,1813.0,4,8436.0,2015-12-29,626330.3,93949.55,720279.85,0.0,2016-01-04,True,8,2016-01-04 09:00:00
2133,291917,4,5,1814.0,4,7633.0,2015-12-30,1402392.0,210358.8,1612750.8,0.0,2016-01-04,True,8,2016-01-04 09:00:00
2134,291921,7,5,1815.0,4,4830.0,2015-12-30,626037.8,93905.67,719943.47,0.0,2016-01-04,True,8,2016-01-04 09:00:00
2135,292146,4,5,1816.0,4,8250.0,2015-12-31,1401168.0,210175.2,1611343.2,0.0,2016-01-04,True,8,2016-01-04 09:00:00
2136,292150,7,5,1817.0,4,5124.0,2015-12-31,625906.0,93885.9,719791.9,0.0,2016-01-04,True,8,2016-01-04 09:00:00
2137,292625,4,5,1818.0,4,5402.0,2016-01-01,1406472.0,210970.8,1617442.8,0.0,2016-01-04,True,8,2016-01-04 09:00:00
2138,292629,7,5,1819.0,4,2445.0,2016-01-01,625385.1,93807.77,719192.87,0.0,2016-01-04,True,8,2016-01-04 09:00:00
2139,293109,4,5,1820.0,4,2603.0,2016-01-04,1406610.0,210991.5,1617601.5,0.0,2016-01-04,True,8,2016-01-04 09:00:00
2140,293113,7,5,1821.0,4,1937.0,2016-01-04,626474.6,93971.19,720445.79,0.0,2016-01-04,True,8,2016-01-04 09:00:00
2141,293115,1,5,1822.0,4,9113.0,2016-01-04,1995.0,199.5,2194.5,0.0,2016-01-04,True,8,2016-01-04 09:00:00
2142,293121,4,5,1823.0,4,6671.0,2016-01-04,2964.0,444.6,3408.6,0.0,2016-01-04,True,8,2016-01-04 09:00:00
2143,293124,1,5,1824.0,4,3368.0,2016-01-04,3420.0,342.0,3762.0,0.0,2016-01-04,True,8,2016-01-04 09:00:00
2144,293125,1,7,,4,,2016-01-04,0.0,0.0,-5956.5,0.0,2016-01-04,True,8,2016-01-04 09:00:00
2145,293126,4,7,,4,,2016-01-04,0.0,0.0,-8072316.9,0.0,2016-01-04,True,8,2016-01-04 09:00:00
2146,293127,7,7,,4,,2016-01-04,0.0,0.0,-3599653.88,0.0,2016-01-04,True,8,2016-01-04 09:00:00
2147,293548,1,5,1825.0,4,3148.0,2016-01-05,6840.0,684.0,7524.0,0.0,2016-01-11,True,7,2016-01-11 09:00:00
2148,293555,4,5,1826.0,4,2874.0,2016-01-05,1409832.0,211474.8,1621306.8,0.0,2016-01-11,True,7,2016-01-11 09:00:00
2149,293559,7,5,1827.0,4,6552.0,2016-01-05,625383.8,93807.57,719191.37,0.0,2016-01-11,True,7,2016-01-11 09:00:00
2150,293973,1,5,1828.0,4,4946.0,2016-01-06,4218.0,421.8,4639.8,0.0,2016-01-11,True,7,2016-01-11 09:00:00
2151,293980,4,5,1829.0,4,1735.0,2016-01-06,1411830.0,211774.5,1623604.5,0.0,2016-01-11,True,7,2016-01-11 09:00:00
2152,293984,7,5,1830.0,4,7972.0,2016-01-06,627253.9,94088.09,721341.99,0.0,2016-01-11,True,7,2016-01-11 09:00:00
2153,294505,1,5,1831.0,4,8031.0,2016-01-07,8550.0,855.0,9405.0,0.0,2016-01-11,True,7,2016-01-11 09:00:00
2154,294512,4,5,1832.0,4,1731.0,2016-01-07,1418928.0,212839.2,1631767.2,0.0,2016-01-11,True,7,2016-01-11 09:00:00
2155,294516,7,5,1833.0,4,1375.0,2016-01-07,627392.9,94108.94,721501.84,0.0,2016-01-11,True,7,2016-01-11 09:00:00
2156,295067,4,5,1834.0,4,8548.0,2016-01-08,1420974.0,213146.1,1634120.1,0.0,2016-01-11,True,7,2016-01-11 09:00:00
2157,295071,7,5,1835.0,4,998.0,2016-01-08,627858.6,94178.79,722037.39,0.0,2016-01-11,True,7,2016-01-11 09:00:00
2158,295772,4,5,1836.0,4,3923.0,2016-01-11,1427298.0,214094.7,1641392.7,0.0,2016-01-11,True,7,2016-01-11 09:00:00
2159,295776,7,5,1837.0,4,8010.0,2016-01-11,629864.0,94479.6,724343.6,0.0,2016-01-11,True,7,2016-01-11 09:00:00
2160,295782,4,5,1838.0,4,49.0,2016-01-11,3264.0,489.6,3753.6,0.0,2016-01-11,True,7,2016-01-11 09:00:00
2161,295784,7,5,1839.0,4,7740.0,2016-01-11,380.0,57.0,437.0,0.0,2016-01-11,True,7,2016-01-11 09:00:00
2162,295785,1,7,,4,,2016-01-11,0.0,0.0,-21568.8,0.0,2016-01-11,True,7,2016-01-11 09:00:00
2163,295786,4,7,,4,,2016-01-11,0.0,0.0,-8155944.9,0.0,2016-01-11,True,7,2016-01-11 09:00:00
2164,295787,7,7,,4,,2016-01-11,0.0,0.0,-3608853.19,0.0,2016-01-11,True,7,2016-01-11 09:00:00
2165,295971,4,5,1840.0,4,1858.0,2016-01-12,1430958.0,214643.7,1645601.7,0.0,2016-01-18,True,4,2016-01-18 09:00:00
2166,295975,7,5,1841.0,4,9981.0,2016-01-12,630041.1,94506.17,724547.27,0.0,2016-01-18,True,4,2016-01-18 09:00:00
2167,296402,4,5,1842.0,4,7023.0,2016-01-13,1432074.0,214811.1,1646885.1,0.0,2016-01-18,True,4,2016-01-18 09:00:00
2168,296406,7,5,1843.0,4,2246.0,2016-01-13,630669.7,94600.46,725270.16,0.0,2016-01-18,True,4,2016-01-18 09:00:00
2169,296773,4,5,1844.0,4,2641.0,2016-01-14,1433322.0,214998.3,1648320.3,0.0,2016-01-18,True,4,2016-01-18 09:00:00
2170,296777,7,5,1845.0,4,1834.0,2016-01-14,631124.9,94668.74,725793.64,0.0,2016-01-18,True,4,2016-01-18 09:00:00
2171,297040,4,5,1846.0,4,3142.0,2016-01-15,1434258.0,215138.7,1649396.7,0.0,2016-01-18,True,4,2016-01-18 09:00:00
2172,297044,7,5,1847.0,4,804.0,2016-01-15,632870.6,94930.59,727801.19,0.0,2016-01-18,True,4,2016-01-18 09:00:00
2173,297691,4,5,1848.0,4,5497.0,2016-01-18,1433814.0,215072.1,1648886.1,0.0,2016-01-18,True,4,2016-01-18 09:00:00
2174,297695,7,5,1849.0,4,1517.0,2016-01-18,635947.3,95392.1,731339.4,0.0,2016-01-18,True,4,2016-01-18 09:00:00
2175,297700,4,5,1850.0,4,7324.0,2016-01-18,1866.0,279.9,2145.9,0.0,2016-01-18,True,4,2016-01-18 09:00:00
2176,297701,4,7,,4,,2016-01-18,0.0,0.0,-8241235.8,0.0,2016-01-18,True,4,2016-01-18 09:00:00
2177,297702,7,7,,4,,2016-01-18,0.0,0.0,-3634751.66,0.0,2016-01-18,True,4,2016-01-18 09:00:00
2178,298103,4,5,1851.0,4,5269.0,2016-01-19,1438488.0,215773.2,1654261.2,0.0,2016-01-25,True,15,2016-01-25 09:00:00
2179,298107,7,5,1852.0,4,9368.0,2016-01-19,635219.8,95282.97,730502.77,0.0,2016-01-25,True,15,2016-01-25 09:00:00
2180,298391,4,5,1853.0,4,5589.0,2016-01-20,1438554.0,215783.1,1654337.1,0.0,2016-01-25,True,15,2016-01-25 09:00:00
2181,298395,7,5,1854.0,4,7201.0,2016-01-20,634898.0,95234.7,730132.7,0.0,2016-01-25,True,15,2016-01-25 09:00:00
2182,298653,4,5,1855.0,4,6218.0,2016-01-21,1441056.0,216158.4,1657214.4,0.0,2016-01-25,True,15,2016-01-25 09:00:00
2183,298657,7,5,1856.0,4,8348.0,2016-01-21,634508.7,95176.31,729685.01,0.0,2016-01-25,True,15,2016-01-25 09:00:00
2184,299000,4,5,1857.0,4,4566.0,2016-01-22,1445040.0,216756.0,1661796.0,0.0,2016-01-25,True,15,2016-01-25 09:00:00
2185,299004,7,5,1858.0,4,1013.0,2016-01-22,635978.6,95396.79,731375.39,0.0,2016-01-25,True,15,2016-01-25 09:00:00
2186,299571,4,5,1859.0,4,9332.0,2016-01-25,1446972.0,217045.8,1664017.8,0.0,2016-01-25,True,15,2016-01-25 09:00:00
2187,299575,7,5,1860.0,4,5135.0,2016-01-25,638523.3,95778.5,734301.8,0.0,2016-01-25,True,15,2016-01-25 09:00:00
2188,299579,4,5,1861.0,4,9899.0,2016-01-25,2700.0,405.0,3105.0,0.0,2016-01-25,True,15,2016-01-25 09:00:00
2189,299581,7,5,1862.0,4,6851.0,2016-01-25,850.0,127.5,977.5,0.0,2016-01-25,True,15,2016-01-25 09:00:00
2190,299582,4,7,,4,,2016-01-25,0.0,0.0,-8294731.5,0.0,2016-01-25,True,15,2016-01-25 09:00:00
2191,299583,7,7,,4,,2016-01-25,0.0,0.0,-3656975.17,0.0,2016-01-25,True,15,2016-01-25 09:00:00
2192,299914,4,5,1863.0,4,3050.0,2016-01-26,1450662.0,217599.3,1668261.3,0.0,2016-02-01,True,4,2016-02-01 09:00:00
2193,299918,7,5,1864.0,4,500.0,2016-01-26,640661.9,96099.29,736761.19,0.0,2016-02-01,True,4,2016-02-01 09:00:00
2194,300351,4,5,1865.0,4,6024.0,2016-01-27,1454994.0,218249.1,1673243.1,0.0,2016-02-01,True,4,2016-02-01 09:00:00
2195,300355,7,5,1866.0,4,9780.0,2016-01-27,641457.0,96218.55,737675.55,0.0,2016-02-01,True,4,2016-02-01 09:00:00
2196,300599,4,5,1867.0,4,3045.0,2016-01-28,1456212.0,218431.8,1674643.8,0.0,2016-02-01,True,4,2016-02-01 09:00:00
2197,300603,7,5,1868.0,4,3054.0,2016-01-28,640897.7,96134.66,737032.36,0.0,2016-02-01,True,4,2016-02-01 09:00:00
2198,300914,4,5,1869.0,4,1737.0,2016-01-29,1457418.0,218612.7,1676030.7,0.0,2016-02-01,True,4,2016-02-01 09:00:00
2199,300918,7,5,1870.0,4,1040.0,2016-01-29,640492.0,96073.8,736565.8,0.0,2016-02-01,True,4,2016-02-01 09:00:00
2200,301427,4,5,1871.0,4,6981.0,2016-02-01,1460424.0,219063.6,1679487.6,0.0,2016-02-01,True,4,2016-02-01 09:00:00
2201,301431,7,5,1872.0,4,422.0,2016-02-01,641013.0,96151.95,737164.95,0.0,2016-02-01,True,4,2016-02-01 09:00:00
2202,301437,4,5,1873.0,4,2962.0,2016-02-01,2268.0,340.2,2608.2,0.0,2016-02-01,True,4,2016-02-01 09:00:00
2203,301440,7,5,1874.0,4,6054.0,2016-02-01,456.8,68.52,525.32,0.0,2016-02-01,True,4,2016-02-01 09:00:00
2204,301441,4,7,,4,,2016-02-01,0.0,0.0,-8374274.7,0.0,2016-02-01,True,4,2016-02-01 09:00:00
2205,301442,7,7,,4,,2016-02-01,0.0,0.0,-3685725.17,0.0,2016-02-01,True,4,2016-02-01 09:00:00
2206,301702,4,5,1875.0,4,3410.0,2016-02-02,1463556.0,219533.4,1683089.4,0.0,2016-02-08,True,6,2016-02-08 09:00:00
2207,301706,7,5,1876.0,4,1195.0,2016-02-02,640895.5,96134.33,737029.83,0.0,2016-02-08,True,6,2016-02-08 09:00:00
2208,301943,4,5,1877.0,4,3630.0,2016-02-03,1464432.0,219664.8,1684096.8,0.0,2016-02-08,True,6,2016-02-08 09:00:00
2209,301947,7,5,1878.0,4,5206.0,2016-02-03,640336.2,96050.43,736386.63,0.0,2016-02-08,True,6,2016-02-08 09:00:00
2210,302349,4,5,1879.0,4,1474.0,2016-02-04,1465704.0,219855.6,1685559.6,0.0,2016-02-08,True,6,2016-02-08 09:00:00
2211,302353,7,5,1880.0,4,4757.0,2016-02-04,640721.8,96108.27,736830.07,0.0,2016-02-08,True,6,2016-02-08 09:00:00
2212,302709,4,5,1881.0,4,8623.0,2016-02-05,1467138.0,220070.7,1687208.7,0.0,2016-02-08,True,6,2016-02-08 09:00:00
2213,302713,7,5,1882.0,4,4162.0,2016-02-05,640962.9,96144.44,737107.34,0.0,2016-02-08,True,6,2016-02-08 09:00:00
2214,303148,4,5,1883.0,4,6171.0,2016-02-08,1468164.0,220224.6,1688388.6,0.0,2016-02-08,True,6,2016-02-08 09:00:00
2215,303152,7,5,1884.0,4,7873.0,2016-02-08,640787.6,96118.14,736905.74,0.0,2016-02-08,True,6,2016-02-08 09:00:00
2216,303154,4,5,1885.0,4,2945.0,2016-02-08,756.0,113.4,869.4,0.0,2016-02-08,True,6,2016-02-08 09:00:00
2217,303157,7,5,1886.0,4,7317.0,2016-02-08,266.8,40.02,306.82,0.0,2016-02-08,True,6,2016-02-08 09:00:00
2218,303158,4,7,,4,,2016-02-08,0.0,0.0,-8429212.5,0.0,2016-02-08,True,6,2016-02-08 09:00:00
2219,303159,7,7,,4,,2016-02-08,0.0,0.0,-3684566.43,0.0,2016-02-08,True,6,2016-02-08 09:00:00
2220,303410,4,5,1887.0,4,7208.0,2016-02-09,1468770.0,220315.5,1689085.5,0.0,2016-02-15,True,19,2016-02-15 09:00:00
2221,303414,7,5,1888.0,4,8605.0,2016-02-09,639939.4,95990.91,735930.31,0.0,2016-02-15,True,19,2016-02-15 09:00:00
2222,303650,4,5,1889.0,4,534.0,2016-02-10,1469136.0,220370.4,1689506.4,0.0,2016-02-15,True,19,2016-02-15 09:00:00
2223,303654,7,5,1890.0,4,7649.0,2016-02-10,641025.3,96153.8,737179.1,0.0,2016-02-15,True,19,2016-02-15 09:00:00
2224,303852,4,5,1891.0,4,4315.0,2016-02-11,1468104.0,220215.6,1688319.6,0.0,2016-02-15,True,19,2016-02-15 09:00:00
2225,303856,7,5,1892.0,4,3600.0,2016-02-11,640542.8,96081.42,736624.22,0.0,2016-02-15,True,19,2016-02-15 09:00:00
2226,304129,4,5,1893.0,4,8715.0,2016-02-12,1468668.0,220300.2,1688968.2,0.0,2016-02-15,True,19,2016-02-15 09:00:00
2227,304133,7,5,1894.0,4,5404.0,2016-02-12,644068.9,96610.34,740679.24,0.0,2016-02-15,True,19,2016-02-15 09:00:00
2228,304729,4,5,1895.0,4,1458.0,2016-02-15,1471806.0,220770.9,1692576.9,0.0,2016-02-15,True,19,2016-02-15 09:00:00
2229,304733,7,5,1896.0,4,9647.0,2016-02-15,645089.2,96763.38,741852.58,0.0,2016-02-15,True,19,2016-02-15 09:00:00
2230,304736,4,5,1897.0,4,130.0,2016-02-15,444.0,66.6,510.6,0.0,2016-02-15,True,19,2016-02-15 09:00:00
2231,304738,7,5,1898.0,4,4765.0,2016-02-15,1190.0,178.5,1368.5,0.0,2016-02-15,True,19,2016-02-15 09:00:00
2232,304739,4,7,,4,,2016-02-15,0.0,0.0,-8448967.2,0.0,2016-02-15,True,19,2016-02-15 09:00:00
2233,304740,7,7,,4,,2016-02-15,0.0,0.0,-3693633.95,0.0,2016-02-15,True,19,2016-02-15 09:00:00
2234,305008,4,5,1899.0,4,4779.0,2016-02-16,1470258.0,220538.7,1690796.7,0.0,2016-02-22,True,11,2016-02-22 09:00:00
2235,305012,7,5,1900.0,4,9274.0,2016-02-16,645851.7,96877.76,742729.46,0.0,2016-02-22,True,11,2016-02-22 09:00:00
2236,305231,4,5,1901.0,4,5375.0,2016-02-17,1471092.0,220663.8,1691755.8,0.0,2016-02-22,True,11,2016-02-22 09:00:00
2237,305235,7,5,1902.0,4,6880.0,2016-02-17,646822.4,97023.36,743845.76,0.0,2016-02-22,True,11,2016-02-22 09:00:00
2238,305624,4,5,1903.0,4,6680.0,2016-02-18,1472520.0,220878.0,1693398.0,0.0,2016-02-22,True,11,2016-02-22 09:00:00
2239,305628,7,5,1904.0,4,502.0,2016-02-18,646882.6,97032.39,743914.99,0.0,2016-02-22,True,11,2016-02-22 09:00:00
2240,305986,4,5,1905.0,4,6867.0,2016-02-19,1474416.0,221162.4,1695578.4,0.0,2016-02-22,True,11,2016-02-22 09:00:00
2241,305990,7,5,1906.0,4,751.0,2016-02-19,646323.3,96948.5,743271.8,0.0,2016-02-22,True,11,2016-02-22 09:00:00
2242,306562,4,5,1907.0,4,884.0,2016-02-22,1475400.0,221310.0,1696710.0,0.0,2016-02-22,True,11,2016-02-22 09:00:00
2243,306566,7,5,1908.0,4,4929.0,2016-02-22,647294.0,97094.1,744388.1,0.0,2016-02-22,True,11,2016-02-22 09:00:00
2244,306571,4,5,1909.0,4,5372.0,2016-02-22,1740.0,261.0,2001.0,0.0,2016-02-22,True,11,2016-02-22 09:00:00
2245,306573,7,5,1910.0,4,1835.0,2016-02-22,1700.0,255.0,1955.0,0.0,2016-02-22,True,11,2016-02-22 09:00:00
2246,306574,4,7,,4,,2016-02-22,0.0,0.0,-8470239.9,0.0,2016-02-22,True,11,2016-02-22 09:00:00
2247,306575,7,7,,4,,2016-02-22,0.0,0.0,-3720105.11,0.0,2016-02-22,True,11,2016-02-22 09:00:00
2248,306782,4,5,1911.0,4,4260.0,2016-02-23,1477128.0,221569.2,1698697.2,0.0,2016-02-29,True,20,2016-02-29 09:00:00
2249,306786,7,5,1912.0,4,509.0,2016-02-23,648341.7,97251.26,745592.96,0.0,2016-02-29,True,20,2016-02-29 09:00:00
2250,307152,4,5,1913.0,4,7517.0,2016-02-24,1477572.0,221635.8,1699207.8,0.0,2016-02-29,True,20,2016-02-29 09:00:00
2251,307156,7,5,1914.0,4,9207.0,2016-02-24,649454.9,97418.24,746873.14,0.0,2016-02-29,True,20,2016-02-29 09:00:00
2252,307676,4,5,1915.0,4,4547.0,2016-02-25,1480314.0,222047.1,1702361.1,0.0,2016-02-29,True,20,2016-02-29 09:00:00
2253,307680,7,5,1916.0,4,1740.0,2016-02-25,650308.6,97546.29,747854.89,0.0,2016-02-29,True,20,2016-02-29 09:00:00
2254,308017,4,5,1917.0,4,8935.0,2016-02-26,1482708.0,222406.2,1705114.2,0.0,2016-02-29,True,20,2016-02-29 09:00:00
2255,308021,7,5,1918.0,4,2671.0,2016-02-26,651747.0,97762.05,749509.05,0.0,2016-02-29,True,20,2016-02-29 09:00:00
2256,308681,4,5,1919.0,4,8105.0,2016-02-29,1483608.0,222541.2,1706149.2,0.0,2016-02-29,True,20,2016-02-29 09:00:00
2257,308685,7,5,1920.0,4,1926.0,2016-02-29,653995.2,98099.28,752094.48,0.0,2016-02-29,True,20,2016-02-29 09:00:00
2258,308687,4,5,1921.0,4,2238.0,2016-02-29,252.0,37.8,289.8,0.0,2016-02-29,True,20,2016-02-29 09:00:00
2259,308688,4,7,,4,,2016-02-29,0.0,0.0,-8511819.3,0.0,2016-02-29,True,20,2016-02-29 09:00:00
2260,308689,7,7,,4,,2016-02-29,0.0,0.0,-3741924.52,0.0,2016-02-29,True,20,2016-02-29 09:00:00
2261,309150,4,5,1922.0,4,748.0,2016-03-01,1488108.0,223216.2,1711324.2,0.0,2016-03-07,True,5,2016-03-07 09:00:00
2262,309154,7,5,1923.0,4,4098.0,2016-03-01,658153.8,98723.07,756876.87,0.0,2016-03-07,True,5,2016-03-07 09:00:00
2263,309607,4,5,1924.0,4,4261.0,2016-03-02,1489032.0,223354.8,1712386.8,0.0,2016-03-07,True,5,2016-03-07 09:00:00
2264,309611,7,5,1925.0,4,5931.0,2016-03-02,661414.7,99212.21,760626.91,0.0,2016-03-07,True,5,2016-03-07 09:00:00
2265,310079,4,5,1926.0,4,9179.0,2016-03-03,1492530.0,223879.5,1716409.5,0.0,2016-03-07,True,5,2016-03-07 09:00:00
2266,310083,7,5,1927.0,4,5997.0,2016-03-03,661201.0,99180.15,760381.15,0.0,2016-03-07,True,5,2016-03-07 09:00:00
2267,310481,4,5,1928.0,4,925.0,2016-03-04,1495038.0,224255.7,1719293.7,0.0,2016-03-07,True,5,2016-03-07 09:00:00
2268,310485,7,5,1929.0,4,7047.0,2016-03-04,664496.9,99674.54,764171.44,0.0,2016-03-07,True,5,2016-03-07 09:00:00
2269,310928,4,5,1930.0,4,4170.0,2016-03-07,1494888.0,224233.2,1719121.2,0.0,2016-03-07,True,5,2016-03-07 09:00:00
2270,310932,7,5,1931.0,4,2545.0,2016-03-07,666021.4,99903.21,765924.61,0.0,2016-03-07,True,5,2016-03-07 09:00:00
2271,310936,4,5,1932.0,4,8335.0,2016-03-07,1344.0,201.6,1545.6,0.0,2016-03-07,True,5,2016-03-07 09:00:00
2272,310937,4,7,,4,,2016-03-07,0.0,0.0,-8580081.0,0.0,2016-03-07,True,5,2016-03-07 09:00:00
2273,310938,7,7,,4,,2016-03-07,0.0,0.0,-3807980.98,0.0,2016-03-07,True,5,2016-03-07 09:00:00
2274,311142,4,5,1933.0,4,3953.0,2016-03-08,1497384.0,224607.6,1721991.6,0.0,2016-03-14,True,15,2016-03-14 09:00:00
2275,311146,7,5,1934.0,4,4761.0,2016-03-08,665094.8,99764.22,764859.02,0.0,2016-03-14,True,15,2016-03-14 09:00:00
2276,311559,4,5,1935.0,4,9682.0,2016-03-09,1498320.0,224748.0,1723068.0,0.0,2016-03-14,True,15,2016-03-14 09:00:00
2277,311563,7,5,1936.0,4,9261.0,2016-03-09,665895.5,99884.33,765779.83,0.0,2016-03-14,True,15,2016-03-14 09:00:00
2278,311847,4,5,1937.0,4,5517.0,2016-03-10,1500072.0,225010.8,1725082.8,0.0,2016-03-14,True,15,2016-03-14 09:00:00
2279,311851,7,5,1938.0,4,6220.0,2016-03-10,667666.8,100150.02,767816.82,0.0,2016-03-14,True,15,2016-03-14 09:00:00
2280,312187,4,5,1939.0,4,1339.0,2016-03-11,1499160.0,224874.0,1724034.0,0.0,2016-03-14,True,15,2016-03-14 09:00:00
2281,312191,7,5,1940.0,4,332.0,2016-03-11,667261.1,100089.17,767350.27,0.0,2016-03-14,True,15,2016-03-14 09:00:00
2282,312629,4,5,1941.0,4,8747.0,2016-03-14,1499076.0,224861.4,1723937.4,0.0,2016-03-14,True,15,2016-03-14 09:00:00
2283,312633,7,5,1942.0,4,564.0,2016-03-14,670178.6,100526.79,770705.39,0.0,2016-03-14,True,15,2016-03-14 09:00:00
2284,312634,4,7,,4,,2016-03-14,0.0,0.0,-8618113.8,0.0,2016-03-14,True,15,2016-03-14 09:00:00
2285,312635,7,7,,4,,2016-03-14,0.0,0.0,-3836511.33,0.0,2016-03-14,True,15,2016-03-14 09:00:00
2286,312833,4,5,1943.0,4,6442.0,2016-03-15,1501194.0,225179.1,1726373.1,0.0,2016-03-21,True,18,2016-03-21 09:00:00
2287,312837,7,5,1944.0,4,5389.0,2016-03-15,670299.3,100544.9,770844.2,0.0,2016-03-21,True,18,2016-03-21 09:00:00
2288,313172,4,5,1945.0,4,8879.0,2016-03-16,1499778.0,224966.7,1724744.7,0.0,2016-03-21,True,18,2016-03-21 09:00:00
2289,313176,7,5,1946.0,4,999.0,2016-03-16,670732.5,100609.88,771342.38,0.0,2016-03-21,True,18,2016-03-21 09:00:00
2290,313463,4,5,1947.0,4,6079.0,2016-03-17,1500102.0,225015.3,1725117.3,0.0,2016-03-21,True,18,2016-03-21 09:00:00
2291,313467,7,5,1948.0,4,7511.0,2016-03-17,670948.2,100642.23,771590.43,0.0,2016-03-21,True,18,2016-03-21 09:00:00
2292,313740,4,5,1949.0,4,8172.0,2016-03-18,1498686.0,224802.9,1723488.9,0.0,2016-03-21,True,18,2016-03-21 09:00:00
2293,313744,7,5,1950.0,4,3289.0,2016-03-18,670657.7,100598.66,771256.36,0.0,2016-03-21,True,18,2016-03-21 09:00:00
2294,314137,4,5,1951.0,4,2557.0,2016-03-21,1498878.0,224831.7,1723709.7,0.0,2016-03-21,True,18,2016-03-21 09:00:00
2295,314141,7,5,1952.0,4,1626.0,2016-03-21,670288.4,100543.26,770831.66,0.0,2016-03-21,True,18,2016-03-21 09:00:00
2296,314144,4,5,1953.0,4,6189.0,2016-03-21,2472.0,370.8,2842.8,0.0,2016-03-21,True,18,2016-03-21 09:00:00
2297,314146,7,5,1954.0,4,8364.0,2016-03-21,95.0,14.25,109.25,0.0,2016-03-21,True,18,2016-03-21 09:00:00
2298,314147,4,7,,4,,2016-03-21,0.0,0.0,-8626276.5,0.0,2016-03-21,True,18,2016-03-21 09:00:00
2299,314148,7,7,,4,,2016-03-21,0.0,0.0,-3855974.28,0.0,2016-03-21,True,18,2016-03-21 09:00:00
2300,314640,4,5,1955.0,4,5416.0,2016-03-22,1504134.0,225620.1,1729754.1,0.0,2016-03-28,True,17,2016-03-28 09:00:00
2301,314644,7,5,1956.0,4,238.0,2016-03-22,671533.3,100730.0,772263.3,0.0,2016-03-28,True,17,2016-03-28 09:00:00
2302,315173,4,5,1957.0,4,7887.0,2016-03-23,1506534.0,225980.1,1732514.1,0.0,2016-03-28,True,17,2016-03-28 09:00:00
2303,315177,7,5,1958.0,4,1157.0,2016-03-23,673134.8,100970.22,774105.02,0.0,2016-03-28,True,17,2016-03-28 09:00:00
2304,315720,4,5,1959.0,4,6514.0,2016-03-24,1510368.0,226555.2,1736923.2,0.0,2016-03-28,True,17,2016-03-28 09:00:00
2305,315724,7,5,1960.0,4,6950.0,2016-03-24,676384.8,101457.72,777842.52,0.0,2016-03-28,True,17,2016-03-28 09:00:00
2306,316002,4,5,1961.0,4,9653.0,2016-03-25,1511544.0,226731.6,1738275.6,0.0,2016-03-28,True,17,2016-03-28 09:00:00
2307,316006,7,5,1962.0,4,9152.0,2016-03-25,677355.5,101603.33,778958.83,0.0,2016-03-28,True,17,2016-03-28 09:00:00
2308,316459,4,5,1963.0,4,298.0,2016-03-28,1516992.0,227548.8,1744540.8,0.0,2016-03-28,True,17,2016-03-28 09:00:00
2309,316463,7,5,1964.0,4,5236.0,2016-03-28,678810.5,101821.58,780632.08,0.0,2016-03-28,True,17,2016-03-28 09:00:00
2310,316467,4,5,1965.0,4,2166.0,2016-03-28,2022.0,303.3,2325.3,0.0,2016-03-28,True,17,2016-03-28 09:00:00
2311,316469,7,5,1966.0,4,1290.0,2016-03-28,1530.0,229.5,1759.5,0.0,2016-03-28,True,17,2016-03-28 09:00:00
2312,316470,4,7,,4,,2016-03-28,0.0,0.0,-8684333.1,0.0,2016-03-28,True,17,2016-03-28 09:00:00
